city,latitude,longitude,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,wind_gusts_10m_max
Hanoi,21.02,105.84,2025-10-10,31.1,24.5,27.6,0.9,18.97,9.9,19.1
Hanoi,21.02,105.84,2025-10-11,29.5,24.4,26.4,3.3,11.67,6.8,18.0
Hanoi,21.02,105.84,2025-10-12,31.0,25.0,27.9,0.2,18.5,10.2,20.9
Hanoi,21.02,105.84,2025-10-13,30.0,24.9,26.6,15.6,12.1,10.4,23.0
Hanoi,21.02,105.84,2025-10-14,27.9,23.5,24.9,30.5,7.15,12.9,28.1
Hanoi,21.02,105.84,2025-10-15,29.0,23.7,25.6,7.4,9.99,11.9,28.1
Hanoi,21.02,105.84,2025-10-16,30.4,22.4,26.1,14.5,16.17,8.7,33.5
Hanoi,21.02,105.84,2025-10-17,31.1,23.8,27.2,0.3,17.81,8.1,20.9
Hanoi,21.02,105.84,2025-10-18,31.1,23.9,27.5,0.2,17.89,7.1,20.5
Hanoi,21.02,105.84,2025-10-19,30.6,23.4,26.3,12.0,15.45,12.4,28.8
Hanoi,21.02,105.84,2025-10-20,29.7,23.2,25.7,0.3,18.99,17.8,37.8
Hanoi,21.02,105.84,2025-10-21,28.1,21.3,24.1,0.0,18.87,26.6,53.6
Hanoi,21.02,105.84,2025-10-22,24.5,20.2,22.3,0.0,14.54,18.9,40.0
Hanoi,21.02,105.84,2025-10-23,21.0,18.5,19.6,1.7,4.99,16.6,36.0
Hanoi,21.02,105.84,2025-10-24,22.0,18.5,20.1,1.1,5.93,12.2,26.3
Hanoi,21.02,105.84,2025-10-25,25.5,19.8,22.1,0.0,10.07,10.0,22.0
Hanoi,21.02,105.84,2025-10-26,27.2,21.2,23.8,0.0,14.11,11.7,25.2
Hanoi,21.02,105.84,2025-10-27,26.9,20.9,23.3,0.0,11.6,13.6,28.4
Hanoi,21.02,105.84,2025-10-28,26.8,21.6,23.7,0.0,12.04,13.7,29.2
Hanoi,21.02,105.84,2025-10-29,27.0,20.0,23.8,0.0,13.47,11.0,24.8
Hanoi,21.02,105.84,2025-10-30,25.9,22.5,23.9,0.7,5.49,9.9,19.4
Hanoi,21.02,105.84,2025-10-31,25.1,22.1,23.4,4.8,5.41,12.5,27.4
Hanoi,21.02,105.84,2025-11-01,22.2,20.0,20.9,6.1,4.14,15.1,28.4
Hanoi,21.02,105.84,2025-11-02,21.4,19.1,20.2,2.4,3.82,14.4,27.4
Hanoi,21.02,105.84,2025-11-03,20.1,18.4,19.4,2.2,3.49,15.4,30.6
Hanoi,21.02,105.84,2025-11-04,20.6,18.1,19.4,1.5,4.75,16.6,33.5
Hanoi,21.02,105.84,2025-11-05,22.9,19.0,20.8,0.1,6.13,8.6,19.1
Hanoi,21.02,105.84,2025-11-06,24.7,19.4,22.0,0.0,8.55,8.0,18.0
Hanoi,21.02,105.84,2025-11-07,25.0,20.6,23.1,6.5,5.49,11.9,22.7
Hanoi,21.02,105.84,2025-11-08,28.0,22.1,24.7,13.4,8.86,11.9,29.5
Hanoi,21.02,105.84,2025-11-09,27.2,22.6,24.5,60.0,7.88,11.0,23.4
Hanoi,21.02,105.84,2025-11-10,27.5,22.5,24.4,1.0,9.66,12.7,25.2
Hanoi,21.02,105.84,2025-11-11,24.1,21.5,22.5,0.8,5.52,12.0,24.8
Hanoi,21.02,105.84,2025-11-12,24.9,20.2,22.2,0.0,10.08,12.0,26.3
Hanoi,21.02,105.84,2025-11-13,25.9,19.7,22.2,0.0,17.14,13.5,29.9
Hanoi,21.02,105.84,2025-11-14,25.6,17.0,21.0,0.0,17.79,10.1,24.5
Hanoi,21.02,105.84,2025-11-15,26.5,16.4,21.3,0.0,17.36,10.9,26.3
Hanoi,21.02,105.84,2025-11-16,25.2,19.8,22.0,0.0,6.5,8.3,18.7
Hanoi,21.02,105.84,2025-11-17,25.0,20.6,22.5,1.4,6.07,9.5,19.1
Hanoi,21.02,105.84,2025-11-18,21.6,13.8,18.0,17.0,2.23,24.2,47.2
Hanoi,21.02,105.84,2025-11-19,16.9,12.9,14.7,1.7,9.03,22.8,47.5
Hanoi,21.02,105.84,2025-11-20,21.2,13.8,17.1,0.0,16.82,14.9,33.5
Hanoi,21.02,105.84,2025-11-21,22.9,14.8,18.4,0.0,16.81,16.1,35.3
Hanoi,21.02,105.84,2025-11-22,23.5,14.5,19.1,0.0,17.03,9.6,23.4
Hanoi,21.02,105.84,2025-11-23,24.8,17.4,20.3,0.0,16.32,8.4,21.6
Hanoi,21.02,105.84,2025-11-24,25.2,15.9,20.0,0.0,16.81,11.8,26.6
Hanoi,21.02,105.84,2025-11-25,23.4,15.8,19.5,0.0,16.86,17.1,37.8
Hanoi,21.02,105.84,2025-11-26,23.1,13.9,17.8,0.0,17.06,11.9,28.4
Hanoi,21.02,105.84,2025-11-27,23.5,13.5,17.9,0.0,17.23,17.7,40.3
Hanoi,21.02,105.84,2025-11-28,23.5,11.9,17.1,0.0,17.28,9.2,20.9
Hanoi,21.02,105.84,2025-11-29,22.9,11.1,16.9,0.0,17.08,9.6,17.6
Hanoi,21.02,105.84,2025-11-30,24.0,14.1,18.6,0.0,16.42,7.4,17.6
Hanoi,21.02,105.84,2025-12-01,24.1,17.1,19.9,1.9,9.45,11.3,20.2
Hanoi,21.02,105.84,2025-12-02,26.4,19.2,22.4,0.1,11.98,8.1,17.6
Hanoi,21.02,105.84,2025-12-03,24.0,19.1,21.2,2.1,9.41,17.6,38.5
Hanoi,21.02,105.84,2025-12-04,23.4,18.0,20.3,0.0,10.8,8.3,19.1
Hanoi,21.02,105.84,2025-12-05,20.7,18.5,19.3,0.7,4.1,10.5,24.1
Hanoi,21.02,105.84,2025-12-06,23.5,17.3,20.0,0.1,11.58,12.3,24.8
Hanoi,21.02,105.84,2025-12-07,25.1,18.5,21.2,0.7,11.39,8.0,17.3
Hanoi,21.02,105.84,2025-12-08,25.2,18.6,20.9,1.1,13.63,13.3,29.2
Hanoi,21.02,105.84,2025-12-09,24.4,16.4,20.4,0.0,13.13,9.1,21.2
Hanoi,21.02,105.84,2025-12-10,26.5,16.5,21.3,0.0,14.92,6.8,14.8
Hanoi,21.02,105.84,2025-12-11,23.0,19.5,21.0,0.0,5.81,6.1,16.6
Hanoi,21.02,105.84,2025-12-12,24.5,19.5,21.9,1.2,7.16,9.8,18.7
Hanoi,21.02,105.84,2025-12-13,22.4,17.9,20.7,17.6,3.48,20.2,45.7
Hanoi,21.02,105.84,2025-12-14,20.6,15.4,17.8,0.0,11.43,13.1,28.4
Hanoi,21.02,105.84,2025-12-15,22.1,14.2,17.9,0.0,14.49,11.5,22.3
Hanoi,21.02,105.84,2025-12-16,21.5,16.2,18.9,0.0,7.75,6.5,15.5
Hanoi,21.02,105.84,2025-12-17,23.4,18.0,20.2,1.5,9.4,10.9,24.5
Hanoi,21.02,105.84,2025-12-18,24.4,17.1,20.2,0.0,14.97,9.9,19.8
Hanoi,21.02,105.84,2025-12-19,25.5,15.9,20.2,0.0,14.64,14.3,30.2
Hanoi,21.02,105.84,2025-12-20,24.7,19.6,21.5,2.1,11.62,10.6,21.6
Hanoi,21.02,105.84,2025-12-21,25.0,18.1,21.2,1.2,12.16,13.1,26.6
Hanoi,21.02,105.84,2025-12-22,25.4,18.1,21.2,1.2,12.83,14.8,32.0
Hanoi,21.02,105.84,2025-12-23,26.2,20.0,22.5,1.7,10.79,16.0,34.6
Hanoi,21.02,105.84,2025-12-24,26.9,18.6,22.4,3.0,11.56,20.0,39.6
Hanoi,21.02,105.84,2025-12-25,19.2,15.2,17.2,1.0,5.69,24.4,50.0
Hanoi,21.02,105.84,2025-12-26,19.5,12.9,16.0,0.0,15.91,11.3,25.9
Hanoi,21.02,105.84,2025-12-27,19.5,12.6,15.8,0.0,13.46,9.5,23.0
Hanoi,21.02,105.84,2025-12-28,21.0,13.9,17.3,0.0,10.05,6.7,12.6
Hanoi,21.02,105.84,2025-12-29,23.3,16.8,19.6,0.2,9.15,14.2,29.9
Hanoi,21.02,105.84,2025-12-30,23.8,17.6,20.4,0.2,10.69,13.4,29.2
Hanoi,21.02,105.84,2025-12-31,24.7,17.8,20.8,0.4,10.29,16.0,32.4
Da Nang,16.07,108.22,2025-01-01,23.0,18.6,20.9,0.0,7.32,15.3,37.8
Da Nang,16.07,108.22,2025-01-02,22.0,20.5,21.2,2.7,4.63,13.6,29.9
Da Nang,16.07,108.22,2025-01-03,23.1,20.8,21.7,4.5,6.54,16.0,36.4
Da Nang,16.07,108.22,2025-01-04,23.6,19.2,21.2,0.1,16.34,14.3,34.2
Da Nang,16.07,108.22,2025-01-05,23.9,18.8,20.9,0.0,18.44,20.3,45.4
Da Nang,16.07,108.22,2025-01-06,23.5,18.0,20.7,0.8,15.66,11.3,28.4
Da Nang,16.07,108.22,2025-01-07,24.3,18.5,21.3,0.5,15.29,10.8,27.7
Da Nang,16.07,108.22,2025-01-08,24.0,18.9,21.5,2.0,16.17,10.6,27.4
Da Nang,16.07,108.22,2025-01-09,23.4,20.9,22.0,4.2,9.39,15.4,36.4
Da Nang,16.07,108.22,2025-01-10,22.5,19.1,20.7,9.6,5.36,21.1,50.8
Da Nang,16.07,108.22,2025-01-11,21.5,18.4,20.1,1.7,16.75,26.6,59.4
Da Nang,16.07,108.22,2025-01-12,20.8,17.0,18.9,1.1,12.75,20.7,42.5
Da Nang,16.07,108.22,2025-01-13,20.8,17.4,19.4,0.7,7.11,11.7,27.7
Da Nang,16.07,108.22,2025-01-14,23.1,19.2,21.0,0.7,10.33,18.6,41.0
Da Nang,16.07,108.22,2025-01-15,21.7,20.2,20.9,47.2,4.01,24.1,43.9
Da Nang,16.07,108.22,2025-01-16,22.0,19.4,20.5,7.0,9.37,21.4,51.1
Da Nang,16.07,108.22,2025-01-17,22.4,19.2,20.7,0.4,14.23,16.9,38.9
Da Nang,16.07,108.22,2025-01-18,23.2,18.3,20.4,0.2,13.52,13.4,32.8
Da Nang,16.07,108.22,2025-01-19,24.2,17.6,20.6,0.2,16.84,12.5,29.9
Da Nang,16.07,108.22,2025-01-20,23.0,18.1,20.5,1.0,14.26,11.8,30.2
Da Nang,16.07,108.22,2025-01-21,23.0,18.0,20.3,0.0,14.44,8.8,22.0
Da Nang,16.07,108.22,2025-01-22,24.3,16.8,20.0,0.0,19.16,9.0,24.1
Da Nang,16.07,108.22,2025-01-23,25.5,16.1,20.4,0.0,20.31,9.9,23.8
Da Nang,16.07,108.22,2025-01-24,24.7,17.2,20.6,0.0,20.6,13.3,33.1
Da Nang,16.07,108.22,2025-01-25,24.0,19.2,21.5,0.0,19.91,14.2,34.9
Da Nang,16.07,108.22,2025-01-26,25.1,18.5,21.2,10.3,18.57,27.2,53.6
Da Nang,16.07,108.22,2025-01-27,19.1,17.5,18.3,10.3,6.73,27.1,51.5
Da Nang,16.07,108.22,2025-01-28,20.0,17.1,18.4,3.0,10.57,15.3,35.6
Da Nang,16.07,108.22,2025-01-29,22.6,17.7,19.8,2.8,16.8,13.8,33.5
Da Nang,16.07,108.22,2025-01-30,23.9,17.0,20.0,0.3,18.1,9.8,24.1
Da Nang,16.07,108.22,2025-01-31,25.3,16.2,20.4,0.0,20.83,10.4,27.7
Da Nang,16.07,108.22,2025-02-01,25.4,16.4,20.4,0.0,20.97,9.8,25.6
Da Nang,16.07,108.22,2025-02-02,24.9,17.8,20.9,0.0,19.02,12.5,31.3
Da Nang,16.07,108.22,2025-02-03,25.2,19.9,22.1,1.8,18.97,13.9,30.6
Da Nang,16.07,108.22,2025-02-04,21.0,18.8,20.2,17.4,5.07,24.3,45.4
Da Nang,16.07,108.22,2025-02-05,23.4,19.0,20.9,3.1,16.71,11.4,28.8
Da Nang,16.07,108.22,2025-02-06,24.2,19.7,21.5,0.6,18.86,13.1,31.3
Da Nang,16.07,108.22,2025-02-07,24.6,17.5,21.2,2.2,18.52,16.7,38.2
Da Nang,16.07,108.22,2025-02-08,22.0,19.4,20.8,5.1,10.31,24.5,52.9
Da Nang,16.07,108.22,2025-02-09,21.0,19.0,19.8,5.3,10.76,21.7,43.6
Da Nang,16.07,108.22,2025-02-10,22.0,18.0,19.8,4.6,8.2,15.3,34.6
Da Nang,16.07,108.22,2025-02-11,22.9,19.0,20.9,0.9,7.1,11.5,28.4
Da Nang,16.07,108.22,2025-02-12,23.5,20.6,22.0,1.6,7.79,14.4,32.8
Da Nang,16.07,108.22,2025-02-13,24.6,21.6,22.5,3.2,9.27,13.4,31.3
Da Nang,16.07,108.22,2025-02-14,24.0,21.1,22.4,2.8,9.48,13.3,31.7
Da Nang,16.07,108.22,2025-02-15,26.5,20.5,23.3,0.4,18.13,13.6,32.8
Da Nang,16.07,108.22,2025-02-16,25.9,22.1,23.5,1.4,17.49,12.8,31.7
Da Nang,16.07,108.22,2025-02-17,25.1,21.2,22.8,0.9,19.39,12.6,32.0
Da Nang,16.07,108.22,2025-02-18,24.5,19.5,22.2,2.2,18.17,15.6,36.4
Da Nang,16.07,108.22,2025-02-19,24.3,21.5,22.7,5.3,17.28,20.2,45.7
Da Nang,16.07,108.22,2025-02-20,25.2,21.6,23.0,3.0,18.26,16.1,38.9
Da Nang,16.07,108.22,2025-02-21,24.6,21.5,22.8,5.8,14.23,16.6,38.9
Da Nang,16.07,108.22,2025-02-22,24.7,21.8,23.0,8.0,14.14,15.9,37.8
Da Nang,16.07,108.22,2025-02-23,24.0,22.0,22.9,5.8,6.17,21.3,42.8
Da Nang,16.07,108.22,2025-02-24,22.4,21.0,21.7,11.5,4.42,25.5,53.3
Da Nang,16.07,108.22,2025-02-25,23.6,21.0,22.2,9.2,9.4,22.3,41.4
Da Nang,16.07,108.22,2025-02-26,25.0,21.5,22.7,3.7,14.45,13.0,31.3
Da Nang,16.07,108.22,2025-02-27,24.5,20.8,22.5,0.6,12.54,9.6,23.8
Da Nang,16.07,108.22,2025-02-28,25.6,19.9,22.8,0.2,17.81,12.9,31.7
Da Nang,16.07,108.22,2025-03-01,26.5,21.2,23.7,0.0,22.35,17.5,41.8
Da Nang,16.07,108.22,2025-03-02,27.6,21.5,24.3,0.0,21.51,17.3,40.0
Da Nang,16.07,108.22,2025-03-03,28.0,21.3,24.6,0.0,20.64,13.9,34.2
Da Nang,16.07,108.22,2025-03-04,29.1,22.4,25.1,0.2,18.93,10.6,26.6
Da Nang,16.07,108.22,2025-03-05,28.6,23.4,25.6,0.0,20.44,14.8,36.4
Da Nang,16.07,108.22,2025-03-06,27.0,21.0,24.6,11.7,12.63,19.5,38.9
Da Nang,16.07,108.22,2025-03-07,22.8,20.1,21.4,2.8,6.85,18.4,42.5
Da Nang,16.07,108.22,2025-03-08,23.7,20.0,21.6,0.7,7.68,14.8,32.4
Da Nang,16.07,108.22,2025-03-09,24.8,20.5,22.7,1.5,13.39,12.5,29.9
Da Nang,16.07,108.22,2025-03-10,25.0,21.9,23.1,12.2,8.65,16.7,38.2
Da Nang,16.07,108.22,2025-03-11,26.6,23.0,24.5,4.4,16.31,12.5,30.6
Da Nang,16.07,108.22,2025-03-12,27.7,23.1,25.1,0.1,18.26,14.9,37.1
Da Nang,16.07,108.22,2025-03-13,28.5,23.0,25.5,0.2,19.88,14.9,34.9
Da Nang,16.07,108.22,2025-03-14,28.1,23.6,25.6,0.2,21.68,15.7,36.7
Da Nang,16.07,108.22,2025-03-15,29.7,23.0,25.8,0.0,20.93,11.0,28.4
Da Nang,16.07,108.22,2025-03-16,24.7,20.8,23.2,109.9,6.3,27.1,51.8
Da Nang,16.07,108.22,2025-03-17,23.5,20.4,21.7,2.3,7.72,14.5,33.1
Da Nang,16.07,108.22,2025-03-18,22.0,20.0,21.0,7.3,7.77,18.0,40.3
Da Nang,16.07,108.22,2025-03-19,21.5,19.5,20.3,8.3,8.25,17.9,38.9
Da Nang,16.07,108.22,2025-03-20,23.4,19.1,20.9,0.9,18.1,18.4,43.9
Da Nang,16.07,108.22,2025-03-21,24.3,18.9,21.2,1.6,20.79,16.4,39.6
Da Nang,16.07,108.22,2025-03-22,25.0,17.4,21.7,0.4,19.43,12.2,30.2
Da Nang,16.07,108.22,2025-03-23,25.6,20.5,23.1,0.1,21.0,11.2,28.8
Da Nang,16.07,108.22,2025-03-24,26.0,18.9,22.5,0.0,23.72,11.8,29.9
Da Nang,16.07,108.22,2025-03-25,26.0,19.1,22.6,0.0,24.36,14.4,36.0
Da Nang,16.07,108.22,2025-03-26,27.5,19.0,23.4,0.0,23.93,14.3,35.6
Da Nang,16.07,108.22,2025-03-27,31.3,22.0,25.9,0.0,22.93,13.1,31.7
Da Nang,16.07,108.22,2025-03-28,30.5,23.0,26.0,0.0,22.91,11.8,30.6
Da Nang,16.07,108.22,2025-03-29,28.1,24.0,25.6,2.5,19.87,18.2,43.2
Da Nang,16.07,108.22,2025-03-30,25.0,21.0,23.0,17.6,7.0,22.4,46.1
Da Nang,16.07,108.22,2025-03-31,24.3,20.8,22.0,0.0,9.67,18.0,40.7
Da Nang,16.07,108.22,2025-04-01,23.0,19.8,21.4,0.0,9.67,20.0,45.7
Da Nang,16.07,108.22,2025-04-02,23.6,19.6,21.3,0.0,9.53,16.4,36.7
Da Nang,16.07,108.22,2025-04-03,25.1,21.1,22.6,3.6,12.57,10.1,25.2
Da Nang,16.07,108.22,2025-04-04,25.4,19.2,22.8,0.6,16.49,13.9,30.6
Da Nang,16.07,108.22,2025-04-05,28.0,20.6,24.3,0.0,23.14,13.8,34.6
Da Nang,16.07,108.22,2025-04-06,27.5,21.9,24.6,0.1,20.18,12.1,31.7
Da Nang,16.07,108.22,2025-04-07,28.1,22.0,25.0,0.2,19.41,13.7,33.8
Da Nang,16.07,108.22,2025-04-08,28.1,22.0,25.2,0.1,20.74,13.7,34.9
Da Nang,16.07,108.22,2025-04-09,28.2,23.2,25.6,0.2,19.77,14.2,37.4
Da Nang,16.07,108.22,2025-04-10,31.6,23.3,26.6,0.0,15.29,8.9,24.8
Da Nang,16.07,108.22,2025-04-11,31.8,23.9,27.3,0.2,22.19,13.9,36.0
Da Nang,16.07,108.22,2025-04-12,36.2,25.0,29.6,2.5,22.05,12.0,33.1
Da Nang,16.07,108.22,2025-04-13,25.9,22.4,23.7,21.0,11.56,24.2,54.0
Da Nang,16.07,108.22,2025-04-14,26.3,21.2,23.5,0.0,20.08,18.4,43.2
Da Nang,16.07,108.22,2025-04-15,26.5,20.8,23.5,0.0,22.15,11.5,29.5
Da Nang,16.07,108.22,2025-04-16,28.0,21.1,24.7,0.0,23.6,15.3,37.4
Da Nang,16.07,108.22,2025-04-17,31.5,23.9,27.1,0.0,21.63,10.3,27.4
Da Nang,16.07,108.22,2025-04-18,33.6,25.1,28.8,0.0,22.3,10.7,27.7
Da Nang,16.07,108.22,2025-04-19,31.9,25.3,28.4,0.0,22.59,13.1,35.6
Da Nang,16.07,108.22,2025-04-20,32.0,24.9,27.9,0.0,24.99,19.2,46.4
Da Nang,16.07,108.22,2025-04-21,32.5,24.5,28.1,0.0,25.19,16.9,42.5
Da Nang,16.07,108.22,2025-04-22,33.5,24.5,28.4,0.0,25.37,15.6,38.9
Da Nang,16.07,108.22,2025-04-23,33.6,24.9,28.6,0.0,23.94,12.9,36.0
Da Nang,16.07,108.22,2025-04-24,34.7,25.6,29.3,0.0,20.51,11.3,32.0
Da Nang,16.07,108.22,2025-04-25,35.7,26.4,29.3,5.7,20.76,16.1,40.7
Da Nang,16.07,108.22,2025-04-26,31.9,25.5,28.2,1.8,22.11,12.5,35.6
Da Nang,16.07,108.22,2025-04-27,31.8,25.3,28.1,0.0,22.26,17.7,43.2
Da Nang,16.07,108.22,2025-04-28,31.9,24.8,28.0,0.1,25.34,17.3,44.3
Da Nang,16.07,108.22,2025-04-29,32.2,24.4,27.8,1.6,24.52,16.3,41.8
Da Nang,16.07,108.22,2025-04-30,32.5,25.2,28.2,0.4,25.35,16.4,42.1
Da Nang,16.07,108.22,2025-05-01,32.0,25.5,28.5,1.3,25.24,13.7,37.1
Da Nang,16.07,108.22,2025-05-02,32.5,25.0,28.5,0.9,25.03,13.6,36.4
Da Nang,16.07,108.22,2025-05-03,32.7,25.4,29.0,0.2,23.83,16.9,43.2
Da Nang,16.07,108.22,2025-05-04,33.6,25.8,29.6,0.2,23.94,15.8,41.0
Da Nang,16.07,108.22,2025-05-05,34.3,26.2,29.9,0.0,23.66,16.5,42.5
Da Nang,16.07,108.22,2025-05-06,35.0,26.5,30.5,0.0,23.95,14.0,36.4
Da Nang,16.07,108.22,2025-05-07,35.4,26.9,30.4,0.0,20.68,13.3,37.8
Da Nang,16.07,108.22,2025-05-08,34.7,27.0,30.0,1.8,23.18,17.8,44.6
Da Nang,16.07,108.22,2025-05-09,36.5,26.8,30.2,5.0,21.55,17.0,39.6
Da Nang,16.07,108.22,2025-05-10,34.1,26.9,29.4,3.5,19.83,11.6,33.1
Da Nang,16.07,108.22,2025-05-11,30.7,25.4,27.7,5.0,18.34,16.8,43.2
Da Nang,16.07,108.22,2025-05-12,29.9,24.9,26.6,2.0,22.11,22.7,54.0
Da Nang,16.07,108.22,2025-05-13,29.1,24.6,26.5,1.8,15.25,9.3,24.1
Da Nang,16.07,108.22,2025-05-14,29.8,24.8,27.0,1.0,18.96,10.9,28.1
Da Nang,16.07,108.22,2025-05-15,30.5,24.9,27.7,1.1,19.58,10.3,28.8
Da Nang,16.07,108.22,2025-05-16,31.4,26.0,28.4,0.3,23.61,14.6,36.7
Da Nang,16.07,108.22,2025-05-17,31.2,25.6,28.6,0.0,24.9,19.4,45.7
Da Nang,16.07,108.22,2025-05-18,32.2,25.4,28.8,0.0,24.94,17.5,41.4
Da Nang,16.07,108.22,2025-05-19,32.5,26.6,29.2,0.1,24.82,17.8,42.8
Da Nang,16.07,108.22,2025-05-20,33.3,25.8,29.3,1.0,24.9,18.6,46.4
Da Nang,16.07,108.22,2025-05-21,34.0,26.6,29.9,0.5,25.47,19.0,46.4
Da Nang,16.07,108.22,2025-05-22,33.8,26.0,29.3,3.0,25.06,19.1,47.5
Da Nang,16.07,108.22,2025-05-23,33.5,25.4,29.3,1.8,24.75,18.8,46.4
Da Nang,16.07,108.22,2025-05-24,33.1,26.8,29.7,0.7,25.42,22.0,52.9
Da Nang,16.07,108.22,2025-05-25,31.9,25.5,28.5,11.9,23.03,17.0,43.9
Da Nang,16.07,108.22,2025-05-26,28.8,25.0,26.7,10.9,19.68,15.3,37.8
Da Nang,16.07,108.22,2025-05-27,30.5,25.3,27.6,4.3,23.08,14.8,36.7
Da Nang,16.07,108.22,2025-05-28,30.9,25.2,27.9,2.2,23.05,13.0,33.1
Da Nang,16.07,108.22,2025-05-29,32.3,25.4,28.5,0.2,22.7,9.9,32.8
Da Nang,16.07,108.22,2025-05-30,32.2,26.2,28.9,3.2,17.31,10.2,27.0
Da Nang,16.07,108.22,2025-05-31,35.8,26.9,30.5,1.3,22.56,8.8,28.4
Da Nang,16.07,108.22,2025-06-01,38.1,26.3,31.5,0.0,25.03,15.6,42.1
Da Nang,16.07,108.22,2025-06-02,39.2,27.5,33.0,0.2,24.44,19.2,42.1
Da Nang,16.07,108.22,2025-06-03,39.0,28.0,32.5,1.7,24.5,8.4,25.2
Da Nang,16.07,108.22,2025-06-04,35.7,27.5,31.1,0.3,22.95,12.9,35.6
Da Nang,16.07,108.22,2025-06-05,34.0,27.3,30.4,0.7,22.73,14.2,39.2
Da Nang,16.07,108.22,2025-06-06,36.2,27.0,30.5,0.4,24.22,12.3,34.9
Da Nang,16.07,108.22,2025-06-07,35.7,26.3,30.7,0.2,24.46,13.2,36.0
Da Nang,16.07,108.22,2025-06-08,36.3,27.0,30.9,0.0,24.27,13.0,35.6
Da Nang,16.07,108.22,2025-06-09,35.8,26.6,30.7,3.2,22.55,12.5,36.7
Da Nang,16.07,108.22,2025-06-10,33.7,28.0,29.9,4.3,11.49,7.5,31.3
Da Nang,16.07,108.22,2025-06-11,29.0,25.5,27.2,114.2,6.72,22.8,50.8
Da Nang,16.07,108.22,2025-06-12,26.6,24.7,25.7,173.7,1.98,18.1,39.6
Da Nang,16.07,108.22,2025-06-13,27.5,24.5,25.8,48.6,3.44,10.3,21.6
Da Nang,16.07,108.22,2025-06-14,33.8,25.0,28.6,0.2,18.64,15.4,36.7
Da Nang,16.07,108.22,2025-06-15,35.1,25.6,29.8,0.0,24.04,14.4,34.6
Da Nang,16.07,108.22,2025-06-16,33.8,26.2,29.6,0.3,25.03,13.0,31.3
Da Nang,16.07,108.22,2025-06-17,32.4,26.1,28.6,1.9,21.75,13.5,32.8
Da Nang,16.07,108.22,2025-06-18,32.5,25.5,28.5,5.9,23.76,15.2,36.7
Da Nang,16.07,108.22,2025-06-19,32.2,25.9,28.8,1.1,25.0,12.5,31.0
Da Nang,16.07,108.22,2025-06-20,32.2,26.2,28.8,0.5,24.95,13.0,34.2
Da Nang,16.07,108.22,2025-06-21,32.7,26.7,28.9,1.6,24.88,15.5,38.5
Da Nang,16.07,108.22,2025-06-22,32.5,25.7,28.9,1.0,25.21,14.7,40.7
Da Nang,16.07,108.22,2025-06-23,34.2,26.0,29.5,0.2,25.33,11.6,32.8
Da Nang,16.07,108.22,2025-06-24,34.3,25.6,29.7,0.4,24.89,12.1,32.0
Da Nang,16.07,108.22,2025-06-25,34.3,26.2,29.6,1.0,24.7,12.7,37.4
Da Nang,16.07,108.22,2025-06-26,33.7,26.1,29.8,0.2,24.81,12.6,35.6
Da Nang,16.07,108.22,2025-06-27,34.5,26.0,29.0,13.4,22.01,11.0,33.1
Da Nang,16.07,108.22,2025-06-28,32.8,25.8,28.5,6.8,20.95,10.5,28.1
Da Nang,16.07,108.22,2025-06-29,33.7,25.9,28.8,2.6,21.12,10.7,31.0
Da Nang,16.07,108.22,2025-06-30,34.0,25.9,28.9,8.4,22.7,13.7,29.2
Da Nang,16.07,108.22,2025-07-01,33.0,25.5,28.4,1.7,23.98,8.7,23.0
Da Nang,16.07,108.22,2025-07-02,31.0,25.9,27.9,2.4,20.28,11.3,31.0
Da Nang,16.07,108.22,2025-07-03,30.2,25.5,27.7,2.5,19.88,12.2,31.7
Da Nang,16.07,108.22,2025-07-04,31.0,25.3,27.8,5.6,20.45,8.5,25.2
Da Nang,16.07,108.22,2025-07-05,31.5,25.1,27.6,23.5,19.08,8.0,24.8
Da Nang,16.07,108.22,2025-07-06,31.9,25.0,27.9,5.0,18.55,8.6,25.9
Da Nang,16.07,108.22,2025-07-07,33.5,26.1,29.6,0.9,23.93,10.7,31.7
Da Nang,16.07,108.22,2025-07-08,35.1,26.2,30.0,0.0,23.27,14.4,34.6
Da Nang,16.07,108.22,2025-07-09,35.2,26.1,30.4,0.0,24.33,13.1,33.1
Da Nang,16.07,108.22,2025-07-10,35.2,26.5,30.6,0.1,22.69,12.6,36.4
Da Nang,16.07,108.22,2025-07-11,35.2,26.0,30.1,3.2,21.69,17.7,48.6
Da Nang,16.07,108.22,2025-07-12,35.8,26.7,30.3,2.3,22.87,9.1,32.4
Da Nang,16.07,108.22,2025-07-13,34.8,26.6,30.3,1.5,22.82,9.8,29.9
Da Nang,16.07,108.22,2025-07-14,36.2,26.7,30.5,4.1,23.18,12.0,29.9
Da Nang,16.07,108.22,2025-07-15,36.0,26.5,30.5,0.5,25.15,12.8,34.9
Da Nang,16.07,108.22,2025-07-16,36.8,26.2,30.8,33.6,24.71,15.1,38.5
Da Nang,16.07,108.22,2025-07-17,34.2,25.6,29.3,4.2,25.7,15.8,32.8
Da Nang,16.07,108.22,2025-07-18,35.1,26.3,30.6,0.0,25.2,12.1,32.4
Da Nang,16.07,108.22,2025-07-19,37.3,26.8,32.1,1.1,23.51,15.1,39.6
Da Nang,16.07,108.22,2025-07-20,33.2,29.1,30.9,0.4,8.82,11.1,24.1
